,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,,,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,plnp
Brachiaria,,,,,,,,1,1,,1,,,,1,,,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,1,,,,,1,1,,,1,1,1,1,1,1,,,1,1,,1,,,,,,,1,1,1,1,,,1,1,,,1,1,,,1,,1,,,1,,1,,1,1,,1,,1,1,1,1,1,1,,,,49,0.105831533,,
Dinebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0.006479482,,
Eragrostis,,,,,,,1,,1,,,,1,1,,,,,,,,1,,1,,1,1,,,,,1,,,1,,1,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,,,1,,1,,,,1,1,1,,,,,1,,,,1,,1,,,,,1,,,,,,,,,,1,,,,,28,0.060475162,,
Lintonia,1,1,,,1,,1,,1,1,,,1,1,1,,,,1,1,,1,,,,,,1,,,1,1,,1,,1,1,1,1,,,,1,1,,,,,,1,1,,1,,,1,1,,,,1,1,,,,,,1,1,,,,,1,,1,,,,,,1,,,,1,1,,,,1,,,,,,,1,,,38,0.082073434,,
Mariscus,,1,,,,,1,,,,1,1,,,,,,1,1,,,,,,,1,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,1,,1,,,,,,,,,20,0.043196544,,
P. mezianum,1,1,,,,1,1,,,,,1,,1,,,,,,,,1,1,1,,,1,1,1,,,1,1,,,1,,,,,,,,1,,,,,,,,,1,1,1,,,1,,,1,,,1,,1,,,,,,,,1,,1,,1,,,1,,,1,,,,,1,1,1,,,1,1,,,,1,,34,0.073434125,,
P. stramineum,,,1,1,1,,,,,1,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,,1,,,,,,,1,1,1,,1,,1,,,,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,1,,,1,1,1,42,0.090712743,,
Sporobolus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,3,0.006479482,,
Themeda,1,1,1,,,1,1,1,1,,1,1,,1,1,,,,1,,,1,1,1,,1,,,1,1,1,1,1,,1,,1,,1,,,,1,,,,,,1,1,1,1,,,,,1,1,,,,1,1,1,,,1,,,,1,,,,1,,,1,1,,,,,,,,1,1,1,,1,1,,,1,1,,1,,,47,0.101511879,,
A,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5,0.010799136,,
